"Patch","Lat","Lon","AREA","Road","X","Y"
"1555",60.12,20,22.58247602,1,111.46876204,6685.0613817
"1556",60.27,20.1,38996.98397,1,118.72557832,6701.2120854
"1557",60.36,19.89,1033.265379,1,108.06493115,6712.7523467
"1558",60.28,20.1,21799.20214,1,119.09358331,6702.4337507
"1559",NA,NA,NA,0,NA,NA
"1560",NA,NA,NA,0,NA,NA
"1561",60.3,20.14,1791.463783,1,121.20769103,6704.7348343
"1562",60.3,20.14,4803.871343,1,121.31565078,6704.5739936
"1563",60.3,20.14,4154.917124,1,121.22614442,6704.5370546
"1564",60.3,20.14,3178.726637,0,121.07580482,6704.3316105
"1565",60.3,20.14,573.524422,1,121.16828464,6704.3781977
"1566",60.31,19.78,3273.800201,0,101.56161912,6707.5040377
"1567",60.16,20.24,1237.235866,1,125.45997866,6688.5071495
"1570",60.23,20.18,347.8762053,0,122.44346407,6696.0279288
"1572",60.31,20.17,463.4926545,1,123.19846051,6705.3642064
"1573",60.21,19.89,504.9752753,1,106.47284267,6696.1362278
"1575",60.33,19.91,729.8973746,1,108.93311337,6709.4212859
"1576",60.12,20.04,1334.395327,1,113.96800662,6685.5662465
"1577",NA,NA,NA,0,NA,NA
"1578",60.28,20.1,2057.844484,1,118.89880355,6702.885316
"1579",60.28,20.1,88.73397809,1,118.82834305,6702.9800104
"1580",NA,NA,NA,0,NA,NA
"1581",60.24,20.19,300.1239019,1,123.39367052,6697.8510558
"1583",60.3,20.01,654.7567575,1,114.15482647,6704.9238306
"1584",60.31,20,466.9158716,1,113.90371426,6706.2838305
"1585",60.31,20,4186.679463,0,113.6485758,6706.6193046
"1586",60.22,20.1,618.2792781,1,118.02849717,6696.0474294
"1587",60.21,20.09,402.3436663,1,117.57374425,6694.9067868
"1588",60.21,20.09,81.76175998,0,117.57489875,6695.0280062
"1589",60.21,19.99,5181.150756,1,112.15426993,6695.3707527
"1591",60.07,20.07,231.707463,1,114.51812291,6679.0646179
"1593",60.23,20.2,423.9355513,0,123.85544224,6696.3193897
"1594",60.23,20.2,2204.773738,1,123.81582059,6696.1826388
"1595",60.1,19.76,848.1090663,1,98.011809057,6684.0526577
"1596",60.16,20.01,4231.016723,1,112.44263636,6689.4207497
"1597",60.15,20.01,13798.19947,1,112.18844352,6689.2354991
"1599",NA,NA,49.28465773,1,130.56167353,6670.9400242
"1601",60.07,20.2,100.3417035,1,122.02393694,6678.9514716
"1602",60.28,20.04,14232.06411,0,115.41354366,6702.8753526
"1603",60.27,20.06,2117.113322,1,116.33921204,6701.1913311
"1604",60.27,20.07,10999.91691,1,116.85599773,6701.3663456
"1605",NA,NA,689.8585532,0,NA,NA
"1606",60.25,20.07,391.7324651,1,116.56935104,6699.2711937
"1607",60.25,20.06,2990.736668,1,116.539486,6699.1046678
"1608",60.25,20.07,6361.250075,1,116.68081309,6699.1477515
"1609",60.24,20.07,4493.593488,0,116.65921802,6698.5334227
"1610",60,20.15,1447.041559,1,118.09981396,6671.0830668
"1611",60.24,20.19,44.38340328,0,NA,NA
"1612",60.25,20.19,527.5676907,1,123.37603094,6698.2135741
"1613",60.23,20.19,3134.685695,1,123.45522012,6696.681919
"1614",60.16,20,22546.97768,1,111.9978297,6689.28446
"1615",60.27,20.77,23.10549612,0,155.75142531,6697.9584378
"1616",60.25,20.76,1894.473449,1,155.10473876,6695.9162877
"1617",60.26,20.76,607.8233443,1,154.99283198,6696.2654345
"1619",60.25,20.09,2525.571784,1,117.68164577,6699.2812021
"1621",60.24,19.97,10915.77756,1,111.40696651,6698.7105683
"1622",60.24,19.97,481.1237708,1,111.41049618,6698.9358436
"1623",60.31,20.19,162.5780446,1,123.81370477,6704.8901239
"1624",60.3,20.18,59.92155498,1,123.42636582,6704.2501116
"1625",60.3,20.15,141.2796506,1,121.6213108,6704.2298997
"1626",60.28,20.14,190.848826,0,120.94575688,6702.5009343
"1627",60.28,20.13,18938.29522,1,120.66763801,6702.1614659
"1628",60.28,20.12,8340.471915,0,120.14583464,6702.6253371
"1630",60.23,19.8,3226.562738,1,101.88044281,6699.0413283
"1631",60.18,19.98,1453.00001,1,111.10048788,6692.3743105
"1632",60.16,19.55,1577.611057,1,87.068900215,6692.061729
"1633",60.19,19.59,2225.71271,1,89.859126569,6695.6616107
"1634",60.19,19.6,472.5370959,1,89.987401406,6695.6829947
"1636",60.25,19.96,1376.124128,1,110.90971405,6699.5426754
"1637",60.08,20,1337.897827,1,111.26281317,6680.979799
"1638",60.05,19.97,3204.643805,1,109.12606521,6678.0305554
"1639",60.26,19.94,2939.762838,1,109.68488786,6701.6541132
"1640",60.19,19.59,1049.871736,1,89.526318677,6695.8784197
"1641",60.19,19.58,3680.789818,1,89.316476626,6695.5457531
"1642",60.19,19.59,4552.871786,0,89.447863862,6695.6650914
"1643",60.21,19.58,520.2219848,0,89.239226399,6698.3327856
"1645",60.31,20,206.8443725,0,113.70618636,6706.70648
"1646",60.22,19.59,980.2452047,1,89.846148113,6699.5008093
"1648",60.22,19.59,3661.131808,1,90.190016721,6699.2360743
"1649",60.22,19.59,537.8563256,1,90.140403728,6699.347836
"1650",60.26,20.14,549.3008432,0,121.00147323,6700.2469142
"1652",60.23,19.6,1590.742556,1,90.428084578,6699.6667637
"1654",60.23,19.6,1684.622134,1,90.597916424,6699.7668806
"1655",60.22,19.6,3059.55011,1,90.714790129,6698.4330804
"1656",60.21,19.6,551.6665166,1,90.662366552,6697.9535575
"1658",60.22,20.19,3956.515307,1,122.89272235,6695.3777209
"1660",60.22,20.19,122.3253591,1,123.09214015,6695.5305558
"1663",60.28,19.91,5668.192205,1,108.12462548,6703.3359357
"1664",60.24,19.85,1987.299672,1,104.34102202,6699.2358393
"1665",60.28,19.9,576.4932679,1,108.02196582,6703.2503585
"1666",60.09,20.15,128.680112,1,119.11367576,6680.7070692
"1667",NA,NA,447.1041492,1,93.142918798,6697.6761572
"1668",60.21,19.65,1138.395827,1,93.333925451,6697.555267
"1669",60.21,19.65,1521.5041,1,93.421843552,6697.4489545
"1670",60.21,19.65,11074.41917,1,93.280267712,6697.3792407
"1672",60.21,19.66,1939.117108,0,93.563696486,6697.3878578
"1673",60.21,19.66,2859.940434,1,93.716922038,6697.3060938
"1674",60.2,19.66,2372.480847,1,93.449034006,6696.4553089
"1675",60.2,19.66,570.7782,1,93.389726471,6696.3684167
"1676",60.21,19.67,15581.53732,1,94.451585851,6696.9024931
"1677",60.22,19.67,298.3359619,1,94.525847001,6697.9956684
"1679",60.24,20.18,9446.047515,1,123.10220265,6698.0381718
"1682",60.23,19.8,1628.910665,1,101.93400618,6699.10729
"1683",60.23,19.82,2914.066855,1,102.66415662,6699.0563361
"1684",60.36,19.86,889.2519218,1,106.66130795,6713.2054177
"1686",NA,NA,NA,0,NA,NA
"1687",NA,NA,NA,0,NA,NA
"1688",60.29,20.14,4135.69366,1,121.41352047,6703.813049
"1689",60.29,20.14,166.5432207,0,121.47522118,6703.8554295
"1692",60.09,20.23,9895.452987,1,123.85676574,6680.6762549
"1693",60.09,20.23,2360.169388,1,123.79609668,6680.7798871
"1694",60.29,20.04,830.9410619,0,115.61466447,6704.5160764
"1695",60.29,20.04,4731.078041,0,115.69600498,6704.5674471
"1700",60.26,19.7,710.1295031,0,96.785183408,6702.2958639
"1701",60.21,20.09,49.92299852,1,117.53276356,6694.9150704
"1703",60.26,19.73,3106.009364,1,98.276862588,6702.1982598
"1704",60.29,20.04,556.1470477,1,115.48287063,6704.3524634
"1705",60.3,20.02,2884.395226,1,114.72759749,6704.9602411
"1706",60.3,20.01,1833.191453,1,114.19240821,6705.4409016
"1707",60.23,20.19,335.1257873,1,123.39578878,6696.9100781
"1708",60.3,19.78,662.4434912,1,101.47533656,6707.1750856
"1709",60.3,19.78,988.843656,1,101.66479007,6706.9663007
"1710",60.11,19.81,143.134369,1,101.07830114,6685.4124948
"1711",60.11,19.81,837.6776966,1,100.8594514,6685.4160835
"1712",60.11,19.82,1106.069347,1,101.14615419,6685.6622933
"1713",60.11,19.83,539.802794,1,101.77095766,6685.6138437
"1714",60.09,20.53,295.5531377,1,140.42947304,6678.999414
"1715",60.23,20.18,1223.687525,0,122.44734898,6696.190665
"1716",60.23,20.17,709.1403388,0,122.24822702,6696.3730959
"1717",60.23,20.17,2738.27748,0,122.28867729,6696.470539
"1718",60.23,20.17,2043.203064,1,122.30418533,6696.3543844
"1719",60.23,20.17,4233.723995,1,122.20934817,6696.2170124
"1720",60.23,20.17,74.10941997,1,122.11232259,6696.0724053
"1721",NA,NA,546.6670662,1,156.28063508,6705.664476
"1723",60.3,20,1165.813298,0,113.82823294,6705.6544699
"1724",60.11,20.02,75.16227421,1,112.31433642,6684.2788326
"1725",60.25,19.73,103.0112966,1,98.324560113,6701.2346855
"1726",60.22,19.57,1491.406459,0,88.780813501,6698.8649495
"1728",60.2,20.09,908.0610553,1,117.30689202,6694.0892135
"1729",60.24,20.19,323.6456623,0,123.59391209,6697.3856485
"1732",60.04,19.97,292.7917435,1,109.07366073,6677.1886215
"1734",60.4,19.77,531.8951392,1,102.11616867,6717.7631408
"1736",60.01,19.99,1166.680367,1,109.38960818,6673.4170659
"1738",60.13,20.65,683.5464445,1,147.40513134,6682.8587661
"1740",NA,NA,NA,0,NA,NA
"1741",60.26,20.13,70.68158011,0,120.40936414,6699.8393334
"1743",60.26,20.05,11.37629251,0,115.80594565,6701.1244751
"1744",60.26,20.18,1165.009983,1,123.35121612,6700.3031156
"1745",60.17,20.01,786.2407075,1,112.43782175,6690.3704576
"1746",60.18,19.98,4994.660568,1,111.23373511,6692.0456477
"1747",60.17,20.02,3740.042012,1,112.98400527,6690.8292853
"1748",60.19,19.95,3497.863715,1,109.73075002,6693.0283562
"1749",60.18,19.95,438.1365042,0,109.44676299,6692.7213444
"1750",60.14,19.94,877.6274955,0,108.49635959,6688.3550192
"1752",60.08,20.08,965.0249343,1,115.33920202,6680.3506061
"1753",NA,NA,NA,0,NA,NA
"1754",60.05,20.1,189.9151887,1,116.40960727,6677.0213487
"1756",60.12,20.23,147.0417946,1,124.17909398,6683.6870999
"1757",60.14,20.27,1919.563055,1,126.69267,6686.3855523
"1758",60.17,20.33,275.4761788,1,130.47512593,6688.5466485
"1759",60.1,20.5,894.1079129,1,139.02849256,6680.579077
"1760",60.11,20.51,232.0067893,1,139.56198083,6680.8750721
"1762",NA,NA,342.119628,1,156.30815671,6705.6132189
"1763",60.25,20.77,1766.232642,0,155.3342575,6696.0593247
"1764",60.25,20.81,1375.320955,1,157.55486545,6695.8231018
"1765",60.27,20.77,377.3003191,1,155.39533826,6697.544541
"1766",60.26,20.79,335.2409347,0,NA,NA
"1767",60.21,20.09,937.954995,1,117.55043782,6695.2523677
"1768",60.22,20.09,129.7508806,1,117.64652689,6695.4956706
"1769",60.21,20.09,1849.889073,1,117.264719,6694.3249918
"1770",60.22,20.21,121.6566582,1,123.97557225,6695.3376973
"1771",60.22,20.19,2461.976486,0,123.32847473,6695.3761188
"1772",60.22,20.19,2849.821782,1,123.14307917,6695.2807901
"1773",60.22,20.18,2826.175055,1,122.8215068,6695.6100728
"1774",60.25,20.2,679.7159945,1,124.18021775,6698.2552487
"1775",60.25,20.21,272.9591059,1,124.38757751,6698.2455375
"1776",60.25,20.21,538.8761269,1,124.5496476,6698.3308484
"1778",60.31,20.17,45.38847795,0,122.88742429,6705.2794321
"1780",60.31,20.18,5156.954452,1,123.53965987,6705.166181
"1784",60.31,20.16,2211.265209,1,122.75258705,6705.4849966
"1785",60.31,20.16,380.6739247,1,122.62979408,6705.4471718
"1786",60.31,20.17,5021.195494,0,123.07287798,6705.8973166
"1788",60.31,20.17,306.1259579,0,123.01083074,6705.840997
"1790",60.31,20.17,907.2627129,0,123.08822891,6705.7575194
"1791",60.31,20.17,618.7882217,0,123.06031808,6705.797222
"1792",60.31,20.17,205.6951163,1,122.91108458,6705.8907929
"1793",60.33,20.19,17.68421405,1,124.19073818,6707.0857036
"1794",60.33,20.19,433.2953849,0,124.44381434,6707.1146991
"1799",60.33,20.19,2429.569126,0,124.27733294,6707.6326308
"1800",60.33,20.19,909.8883499,1,124.21205645,6707.5456841
"1801",60.33,20.17,7289.142741,1,123.52756551,6707.9364314
"1803",60.33,20.17,54.54517637,1,123.50959194,6707.7677643
"1805",60.32,20.17,608.0365188,1,123.16931709,6706.4299315
"1806",60.32,20.17,1018.81384,1,123.18956088,6706.269346
"1807",60.3,20.15,4735.362959,1,121.73663976,6704.8223493
"1808",60.3,20.14,435.6253496,0,121.39060307,6704.3913617
"1809",60.3,20.15,102.4112573,0,122.03135275,6704.4457006
"1810",60.3,20.15,350.9962965,0,NA,NA
"1811",NA,NA,NA,0,NA,NA
"1812",60.29,20.15,1219.256057,0,121.72903982,6703.8722441
"1813",60.29,20.15,140.6959471,0,121.59309012,6703.8867634
"1816",60.29,20.14,59.54284733,0,121.30868773,6703.7846882
"1817",NA,NA,NA,0,NA,NA
"1818",60.29,20.16,884.9097666,1,122.02233866,6702.8975152
"1820",60.29,20.18,3029.113251,0,123.24029231,6703.2185714
"1821",60.28,20.14,841.5689325,1,121.16868068,6702.8473761
"1823",60.29,20.13,73.80650904,0,120.55260214,6702.9793082
"1824",60.28,20.13,347.8792799,0,120.48497495,6702.8649504
"1826",60.3,20.13,411.9547744,1,120.51375322,6704.181115
"1828",NA,NA,NA,0,NA,NA
"1829",60.3,20.13,376.9507024,0,120.60383256,6704.4527445
"1830",60.3,20.13,1227.558051,1,120.81185948,6704.47215
"1831",60.3,20.13,2102.070531,1,120.93467414,6704.6146726
"1832",60.31,20.13,4310.232725,1,120.80590339,6705.1678006
"1834",60.3,20.13,55.89135777,0,120.71214626,6704.8827436
"1835",60.3,20.13,210.9825138,1,120.99446646,6705.0777513
"1836",60.29,20.13,222.7491969,0,120.40199462,6702.9707096
"1837",NA,NA,45.02597647,0,NA,NA
"1838",60.29,20.13,936.8271799,1,120.32918894,6703.0746133
"1839",60.28,20.12,3201.14722,1,120.04627748,6702.6587245
"1840",60.28,20.11,4785.902117,1,119.43412822,6702.1840141
"1841",60.28,20.13,48.11822227,0,120.28273524,6701.9079543
"1843",60.28,20.13,3280.629481,1,120.49389147,6702.0397318
"1844",60.27,20.13,2011.703104,0,120.46532874,6701.7973245
"1845",60.28,20.13,5179.196524,1,120.51705307,6701.9212973
"1846",NA,NA,6.854339052,0,NA,NA
"1847",60.28,20.13,4157.772136,1,120.42476926,6702.0645714
"1848",60.26,20.12,5805.77766,1,119.8790555,6700.5976261
"1849",60.26,20.12,5679.551314,1,119.69423531,6700.6582335
"1851",60.26,20.12,110.8364281,0,120.04505385,6700.6944581
"1852",60.27,20.13,3553.100465,0,120.1138773,6700.7841437
"1853",60.27,20.09,529.0712895,1,117.95977753,6701.7282222
"1854",60.27,20.09,2349.94745,0,118.03255955,6701.8776092
"1855",60.27,20.09,424.7307165,0,118.18811867,6701.7297048
"1856",60.27,20.09,609.0361809,1,118.19606653,6701.6733344
"1859",60.27,20.11,20571.54065,1,119.19545463,6701.1961719
"1860",60.26,20.13,913.9188934,1,120.04484286,6699.986178
"1861",60.26,20.14,352.0579125,1,120.56982718,6700.0101021
"1862",60.26,20.14,1118.516191,1,120.87773052,6700.1903651
"1863",60.27,20.14,95.31427525,1,121.0331056,6700.6663428
"1865",60.26,20.15,113.5384454,0,121.23918679,6700.2669093
"1867",60.27,20.15,270.423451,1,121.70298375,6700.5870835
"1868",60.27,20.16,695.4208707,1,122.24068276,6700.6421017
"1869",60.27,20.16,53.54615634,1,122.15408961,6700.5778545
"1871",60.26,20.18,318.8459785,0,NA,NA
"1872",60.26,20.18,725.6392598,0,NA,NA
"1875",60.28,20.18,1976.623309,1,123.19382361,6702.143355
"1876",60.26,20.18,5218.981638,1,123.14184513,6700.2850296
"1879",60.26,20.18,164.0815217,1,122.92597808,6699.8505549
"1882",60.26,20.19,4692.88515,1,123.64604673,6699.7037903
"1883",60.26,20.19,261.4486819,0,123.84000742,6699.5934308
"1884",60.26,20.2,300.6414887,0,123.91065124,6699.6455395
"1885",60.26,20.2,2493.851372,0,123.99729611,6699.7141037
"1886",60.26,20.2,4258.219707,1,123.85814997,6699.3583057
"1888",60.26,20.2,254.369157,0,124.0008671,6699.6259391
"1889",60.26,20.2,1208.040724,0,124.09362802,6699.6913458
"1890",60.26,20.2,119.1808309,0,124.01332211,6699.5505874
"1891",60.26,20.2,585.8317059,1,124.02124335,6699.4769036
"1892",60.26,20.2,247.3302199,1,123.98133236,6699.4299168
"1893",60.26,20.21,348.6598952,0,124.51553249,6700.2575679
"1894",60.26,20.2,1119.499609,0,124.27028943,6699.4242712
"1895",60.26,20.21,204.3624211,1,124.39345615,6699.4415176
"1897",60.25,20.21,182.3378049,0,124.63646484,6698.9778086
"1898",60.25,20.21,82.37633458,1,124.70547182,6698.6423839
"1900",60.25,20.2,237.6000966,0,123.79061596,6698.816206
"1901",60.25,20.22,62.80224424,1,NA,NA
"1902",60.25,20.22,5206.177997,1,125.15221282,6698.8427339
"1903",NA,NA,NA,0,NA,NA
"1905",60.25,20.22,302.3864236,0,NA,NA
"1906",60.25,20.22,936.3778914,1,NA,NA
"1907",60.25,20.23,10686.97844,1,125.43004002,6698.7572332
"1908",60.25,20.23,332.7378723,1,125.7931568,6698.3842997
"1909",60.25,20.23,717.6097174,1,125.69683552,6698.6631359
"1910",60.25,20.23,734.4880174,0,125.97195713,6698.6724442
"1911",60.26,20.23,2297.566694,1,125.52040634,6699.0711959
"1912",60.26,20.23,372.7632146,0,125.77759189,6699.1322221
"1913",60.25,20.23,2388.806631,1,125.79605236,6698.9791706
"1915",60.25,20.23,1505.811769,1,125.89924722,6698.8717464
"1916",60.25,20.22,890.056385,1,125.10965179,6698.9602905
"1918",60.26,20.22,270.8124343,0,125.29373452,6699.5051132
"1919",60.26,20.22,625.942495,1,125.37022783,6699.8681486
"1920",60.27,20.24,31.89072436,0,126.25176357,6700.760418
"1921",60.27,20.24,58.05260691,0,126.19821243,6700.7356094
"1922",60.27,20.23,519.1617642,0,126.09732155,6700.8386676
"1923",60.27,20.24,596.558803,1,126.52686675,6700.9707004
"1924",60.27,20.25,405.4455862,1,126.83585932,6700.7294754
"1925",60.27,20.25,2161.68023,0,126.93052027,6700.7191801
"1926",60.27,20.25,5686.522949,1,127.04045613,6700.5279256
"1927",60.28,20.25,773.1759659,1,126.86593696,6701.2682439
"1928",60.28,20.24,2648.171452,0,126.79887104,6701.4546055
"1929",60.28,20.24,2559.548827,1,126.50254918,6701.4129511
"1930",60.28,20.24,650.5352722,1,126.49593709,6701.5094525
"1931",60.24,20.03,251.7995644,0,114.35958943,6698.6788904
"1932",60.24,20.03,68.27166208,1,114.42101628,6698.5759066
"1933",60.24,20.03,203.1255129,1,114.32405084,6698.2920552
"1934",60.25,20.04,1412.957298,1,115.11405993,6699.1485101
"1935",60.25,20.04,43.3466769,1,115.33934268,6699.0125886
"1936",60.25,20.05,1320.882128,1,115.63467542,6699.0093228
"1938",60.23,20.07,13036.13483,0,116.59355718,6697.7292153
"1939",60.24,20.06,10274.54066,1,116.26832108,6697.9513313
"1940",60.24,20.06,1431.595759,0,116.39392138,6698.0181701
"1941",60.24,20.06,270.729232,1,115.94912222,6698.0087167
"1942",60.24,20.06,678.4389793,1,115.88472906,6697.9453735
"1943",60.24,20.05,642.1563172,1,115.70597783,6697.862044
"1944",60.23,20.05,1832.295735,0,115.7273687,6697.6583536
"1946",60.23,20.04,158.6588441,0,114.86598869,6697.7555053
"1947",60.24,20.09,244.3392295,1,117.61417198,6698.3166686
"1948",60.25,20.11,373.8459978,1,119.02649907,6699.3350899
"1949",NA,NA,NA,0,NA,NA
"1950",60.25,20.11,2598.528347,1,119.12159067,6699.3887263
"1951",60.24,20.07,3506.623566,1,116.84159184,6698.1650218
"1952",60.24,20.07,104.4283654,0,116.70321152,6697.8720112
"1953",60.24,20.08,3542.277875,1,117.1049407,6697.879448
"1954",60.24,20.08,356.9882982,1,117.0180595,6697.7645602
"1955",60.21,20.05,25.85604376,0,NA,NA
"1956",60.22,20.05,19246.87435,1,115.22418183,6696.2046255
"1958",60.25,20.08,8310.182492,1,117.29382112,6699.1288637
"1959",60.25,20.08,13316.86508,0,117.15148163,6699.2237171
"1960",60.25,20.08,379.8840922,0,117.40840088,6699.2424203
"1961",60.25,20.08,127.6319105,0,117.60844744,6698.9455446
"1962",60.25,20.04,146.1775955,0,NA,NA
"1963",60.25,20.04,700.0013436,1,115.31332235,6699.1485179
"1964",60.24,20.02,1036.480024,1,114.27843673,6698.9477578
"1965",60.24,20.02,157.2181599,0,114.27227114,6698.8653297
"1966",60.27,20.08,89.2614453,0,117.54614897,6701.0525884
"1968",60.27,20.07,304.7151505,0,117.23423129,6701.0536097
"1969",NA,NA,NA,0,NA,NA
"1970",60.27,20.07,534.4691513,0,117.14954968,6701.0654872
"1971",60.26,20.07,706.5738749,0,117.17163654,6700.9854437
"1973",60.27,20.07,925.2399858,0,117.09307069,6701.7927515
"1974",60.27,20.07,77.27457528,0,117.18631363,6701.6858526
"1975",60.27,20.07,164.1338408,0,117.0428976,6701.7246458
"1977",60.27,20.07,74.05877044,0,116.83909376,6701.6312438
"1978",60.27,20.04,259.5165888,1,115.66929374,6702.0237272
"1980",60.27,20.04,534.1463053,0,115.5117439,6701.8957522
"1981",60.27,20.03,763.1495576,0,115.07567006,6701.7881527
"1982",60.27,20.06,8776.804679,0,116.35199176,6702.2053077
"1983",60.27,20.06,316.4895903,0,116.31898512,6702.1192663
"1984",60.28,20.06,684.0980708,1,116.55597474,6702.2784639
"1985",60.27,20.06,268.7033198,0,116.523339,6702.0297173
"1986",60.27,20.06,847.6309011,1,116.61087814,6702.0785691
"1989",60.28,20.08,6770.582794,1,117.55006085,6702.8159569
"1990",60.28,20.08,1368.063477,1,117.54415234,6702.4670934
"1991",60.28,20.08,620.694406,0,117.63960755,6702.6076541
"1993",60.28,20.08,290.3225161,0,117.62807202,6702.7563194
"1995",60.28,20.08,233.6053198,1,117.84534168,6702.8853105
"1996",60.28,20.08,467.6209795,1,117.92786574,6702.8680657
"1997",60.28,20.08,767.0843295,0,117.77395332,6702.3663275
"1998",60.28,20.08,199.7467474,0,117.80341815,6702.4405948
"1999",60.28,20.09,947.1392382,1,118.17966729,6702.7663131
"2000",60.28,20.09,656.3971701,0,118.33017317,6702.7633374
"2001",60.28,20.09,356.4316024,0,118.37309943,6702.7591067
"2002",60.28,20.09,145.790576,0,118.4627534,6702.7899445
"2003",60.28,20.09,1105.649561,0,118.2774747,6702.7630609
"2004",60.28,20.09,427.8037355,0,118.25755729,6702.8539413
"2005",60.28,20.09,761.9246077,1,118.147818,6702.903903
"2006",60.29,20.1,751.0759004,1,118.73073981,6703.1326784
"2007",NA,NA,41.32885711,0,NA,NA
"2009",60.28,20.1,425.4481064,1,118.65845055,6702.5835174
"2010",60.28,20.1,583.2574909,1,118.8024816,6702.4878096
"2011",60.28,20.09,1624.663163,1,118.37784127,6702.4447844
"2012",60.28,20.06,427.2634446,1,116.82775628,6702.9019302
"2014",60.3,20.09,9185.291355,0,118.39305533,6704.6187282
"2016",60.3,20.08,86.23046926,0,118.07408869,6704.8691479
"2017",60.3,20.08,188.4254414,0,117.96413436,6704.4530431
"2018",60.32,20.05,1093.614543,1,116.48191416,6706.8033875
"2020",NA,NA,NA,0,NA,NA
"2021",60.21,20.27,1519.00062,0,127.35537493,6693.7220613
"2023",60.21,20.25,790.0455443,1,126.40216473,6693.7163951
"2024",60.21,20.24,1488.078897,1,125.86520295,6694.1883745
"2025",60.21,20.24,22640.56116,1,125.65280508,6694.0965185
"2027",60.21,20.23,3598.56359,1,125.15303586,6693.9897913
"2029",60.22,20.21,245.0341227,0,124.2441012,6695.0000589
"2031",60.21,20.22,4609.392066,0,124.46653041,6694.274537
"2032",60.21,20.22,180.6658912,0,124.57479474,6694.1935021
"2033",60.22,20.21,8838.920056,1,124.14098558,6694.8196033
"2034",60.21,20.21,398.7453105,0,124.00347455,6694.2265181
"2035",60.21,20.21,1235.874203,1,123.87226311,6694.3468813
"2036",NA,NA,NA,0,NA,NA
"2037",60.22,20.2,156.285443,0,123.62038329,6694.8914008
"2038",60.22,20.2,228.4029609,0,123.40808528,6695.2262286
"2040",60.21,20.18,573.9929973,0,122.47990052,6694.7847217
